Vec_0,Vec_1,Vec_2,Vec_3,Vec_4,Vec_5,Vec_6,Vec_7,Vec_8,Vec_9,Vec_10,Vec_11,Vec_12,Vec_13,Vec_14,Vec_15,Vec_16,Vec_17,Vec_18,Vec_19,Vec_20,Vec_21,Vec_22,Vec_23,Vec_24,Vec_25,Vec_26,Vec_27,Vec_28,Vec_29,Vec_30,Vec_31,Vec_32,Vec_33,Vec_34,Vec_35,Vec_36,Vec_37,Vec_38,Vec_39,Vec_40,Vec_41,Vec_42,Vec_43,Vec_44,Vec_45,Vec_46,Vec_47,Vec_48,Vec_49,Vec_50,Vec_51,Vec_52,Vec_53,Vec_54,Vec_55,Vec_56,Vec_57,Vec_58,Vec_59,Vec_60,Vec_61,Vec_62,Vec_63,Vec_64,Vec_65,Vec_66,Vec_67,Vec_68,Vec_69,Vec_70,Vec_71,Vec_72,Vec_73,Vec_74,Vec_75,Vec_76,Vec_77,Vec_78,Vec_79,Vec_80,Vec_81,Vec_82,Vec_83,Vec_84,Vec_85,Vec_86,Vec_87,Vec_88,Vec_89,Vec_90,Vec_91,Vec_92,Vec_93,Vec_94,Vec_95,Vec_96,Vec_97,Vec_98,Vec_99
0.7883232,-0.17382115,-0.13449901,-0.6465928,-0.48578975,-0.7536601,-0.3027633,1.3052417,0.46248928,-0.49438065,-0.3286882,-0.8417037,-0.0010498551,0.7045704,-0.53000486,-0.67616284,0.38458857,-0.78598714,-0.2568023,-1.1520404,0.32118696,0.055285778,0.13520403,0.14095977,0.632411,-1.0219481,-0.39431843,0.13632043,-0.048177976,0.35672003,0.3748778,0.3158269,-0.66193426,-0.32016402,0.21262814,1.0111687,0.46908396,-0.88485223,-0.36528254,-0.2738704,-1.1941721,-0.5572589,0.5727709,0.046381596,0.94772583,-0.06817091,-0.11614275,0.25413337,0.4241354,0.37151644,1.0714978,0.4783072,-0.43314946,-0.43842155,-0.3180032,0.2164188,-0.2549625,-0.2859784,0.66453373,0.31404313,-0.15300097,-0.1390078,-0.121040605,0.32946697,-0.26261154,0.5093182,-0.09409091,1.0512388,-0.67324793,-0.28363672,-0.19583201,-0.13851006,-0.015186356,-0.6824019,-0.54777485,-0.07987456,0.49898303,-0.23507483,-0.24712484,0.7668901,-0.61903477,0.45949358,0.20460847,0.8387747,-0.01135636,0.06601126,0.15105955,0.67875427,-0.021387959,-0.034741446,0.31548432,-0.38260308,0.21201451,-0.11916642,1.0541455,-0.20473851,0.5792958,-0.9518029,0.062707216,-0.22843064
-0.16529709,-0.4837618,-0.13243477,-1.0292459,-0.8053093,-0.47820747,-0.1944986,0.9532848,0.09596107,-0.5904829,0.35133904,-0.4448098,0.05816755,-0.18669671,0.020026714,-0.28759277,-0.2477985,-0.84805745,0.013922061,-0.8255856,-0.09946052,0.15551037,0.2671177,0.30523896,-0.6733505,-0.75195926,0.079418175,-0.6662968,-0.16091873,-0.065985225,0.7837775,-0.08532589,0.12190069,0.37971166,-0.11581714,0.6749487,-0.028861025,-1.1313975,-0.5840536,-0.6772985,-0.6981728,-0.5112288,-0.26342386,0.101953216,0.46239793,0.3424566,-0.7083306,0.5620538,0.15212996,0.14698672,0.5355876,0.67085135,-0.57179016,-0.3015057,-0.402693,0.29615146,-0.16136126,-0.23324482,-0.33206397,0.49002627,-0.5799483,-0.2482031,-0.52328914,-0.54570276,-0.99875927,0.39655933,-0.0023414488,-0.0914322,-0.6937058,0.322071,-0.1861526,0.38086668,-0.24117154,-0.61522144,-0.08852903,0.33067524,0.12592506,-0.5842311,-1.0741098,0.9132699,-0.48931375,0.25937566,0.5564213,0.82093185,-0.3197078,0.11410766,-1.1980188,0.1894368,0.09645476,-0.5775756,0.39362127,0.33823454,0.2700964,0.0965237,-0.048127092,-0.015781239,0.16760294,-1.2629409,-0.06360383,-0.0644376
-0.46535853,0.42772257,0.40695527,-0.06840535,0.25776538,-0.49588266,0.31768548,0.836292,0.047151554,-0.11803742,0.39671406,-0.8576047,-0.09763541,-0.51704144,0.3573604,0.05544301,-0.7560219,-0.4159691,-0.3568297,-0.18156323,-0.0009005546,0.3209096,0.15147094,-0.6485633,-0.50968117,0.10774405,0.038015142,-0.52950907,-0.474972,-0.26985323,-0.24603096,0.41762924,0.4316814,-0.07333852,-0.89185,0.6795166,0.11297084,-0.26701877,-0.67610365,-0.1934759,0.55571437,-0.20388985,0.17815629,-0.13366923,0.1414997,-0.39901057,-0.38644862,0.46125576,0.48749802,0.6113255,0.09456939,-0.4816309,0.044731274,0.6032332,-0.16569404,0.01854274,0.7556976,-0.3748701,-0.28091308,-0.07428627,-0.28558996,0.013515632,-0.2346619,-0.834349,-0.8358116,0.73811984,0.43414846,0.64949024,-0.53445995,0.25028586,-0.4052173,0.23940383,0.24389684,-0.14787434,0.45590279,0.16043368,0.0097471755,-0.15048704,-0.8469133,0.9233881,0.20149815,0.6397767,0.1773763,0.18897344,-0.48214725,-0.0077206,-0.4491372,0.79039484,0.28826696,-0.3782067,0.278997,0.5950341,-0.10769391,-0.013086004,0.22934891,0.5281587,-0.2833049,-0.5736558,0.5972393,-0.4493184
0.3665592,-0.15396418,0.26970428,-0.30422008,-0.40630403,-0.3883823,-0.1394682,0.74366987,-0.031969316,-0.4283176,-0.31660724,-0.62534267,-0.16892864,0.5596406,-0.30313748,-0.29431358,-0.24281386,-0.59370244,-0.23561668,-0.4827985,-0.068810545,0.009051823,0.18624438,0.25338444,0.5212093,-0.8811471,-0.028368467,-0.09802942,0.008228781,0.28330454,0.055450894,0.0128695145,-0.1462849,-0.25558716,0.18000762,0.87585527,0.6321048,-0.63650084,-0.2895591,-0.48779345,-1.1128721,-0.26032463,0.22233899,0.26382035,0.65379417,0.05691216,-0.21416454,0.5003355,0.16809037,0.3352465,0.8651794,0.39654776,-0.339397,-0.34488434,-0.34133396,0.43993634,-0.24699338,-0.44987613,0.43432346,0.25444883,-0.14855742,-0.19258088,-0.14982696,0.18872721,-0.4573275,0.11178992,-0.37747943,0.7746583,-0.6814808,-0.061340146,0.002550824,0.14506683,0.28939083,-0.48726764,-0.43583456,-0.13697794,0.41200876,-0.35525966,-0.055933245,0.49514621,-0.47159266,0.09414679,0.20159002,0.34927332,0.022194507,-0.102899775,-0.04576087,0.7583874,-0.10401355,0.24009593,0.27860427,0.12285133,0.1777437,0.093197614,0.7567371,0.15142581,0.37079123,-0.4713637,0.0033387027,-0.19457033
-0.05825513,-0.0767846,0.23493235,-0.42927465,-0.67203915,-0.20566273,0.111345366,0.55587476,-0.40934134,-0.6576663,-0.44384462,-0.58048856,-0.19114272,0.18695457,-0.07953829,-0.33523813,-0.2804933,-0.90102977,-0.49175215,-0.23073256,-0.311173,0.0032583647,0.20497736,0.32752943,0.1569874,-0.6896387,0.07862416,-0.6102289,-0.2557977,0.09887694,0.47935233,-0.12184501,0.055265076,-0.11277691,-0.13254198,0.7118017,0.2392511,-1.1819979,-0.4068188,-0.51879627,-1.0190144,0.10519439,-0.2180924,-0.017805958,0.29588962,0.21449268,-0.72732306,0.47720677,-0.0659011,0.222229,0.44336358,0.36799854,-0.5693084,-0.51270574,-0.28293416,0.4841835,-0.1583308,-0.38540494,-0.06267019,0.618881,-0.14392745,-0.6800109,-0.5424104,-0.052429378,-1.2430937,0.074914396,-0.18498962,0.10714312,-0.7094013,0.5460223,0.06439891,0.6507274,-0.25229084,-0.5858963,-0.2725219,-0.2309864,0.3479323,-0.28071693,-0.49553728,0.6541993,-0.58409053,-0.060876794,0.43251616,0.616024,-0.21613994,0.31780225,-0.39857635,0.453676,0.44370955,0.04516209,0.39243042,0.24106467,0.15479352,-0.07890574,0.22185981,0.17726013,-0.07312621,-0.7701528,0.016484676,-0.28566045
0.6002444,-0.1083405,0.12408551,-0.54004467,-0.5956898,-0.5757168,-0.22519633,0.85982245,0.29693216,-0.41534728,-0.34359497,-0.8880585,-0.24446842,0.55501103,-0.33265397,-0.5671626,-0.13603368,-0.70254576,-0.357599,-0.7299015,0.112750255,0.13991131,0.07369914,0.16461961,0.4894129,-0.8914724,-0.04750203,-0.16532823,-0.1903081,0.12138244,0.19620329,0.22616029,-0.20878536,-0.43806016,0.1199233,1.0175714,0.4122198,-0.728197,-0.49705574,-0.30078503,-1.0305543,-0.18389636,0.4093259,0.12765735,0.70034784,-0.0555643,-0.18809856,0.5489431,0.42172977,0.52561927,0.8881024,0.39044237,-0.47526544,-0.16412868,-0.29919147,0.3775533,-0.04875754,-0.1963504,0.59126765,0.23815788,-0.26984692,-0.11336952,-0.16793554,0.12552424,-0.4885939,0.42978013,-0.19960731,1.1263232,-0.6416085,0.04411467,0.13230236,0.1610318,0.083955675,-0.54474956,-0.28332725,-0.029949022,0.56113046,-0.2876198,-0.31997758,0.98240024,-0.7185147,0.3854062,0.45311922,0.32313338,-0.1865487,-0.043417037,-0.14781253,0.68225247,0.02971569,0.001464304,0.19986318,-0.11771035,0.26403508,-0.04077049,0.59865624,-0.044858187,0.50714207,-0.72920346,0.004308746,-0.09252656
-0.0360269,-0.23095201,0.2748738,-0.7074825,-0.8139787,-0.13854037,0.10214423,0.6385865,-0.41980433,-0.7342473,-0.5734201,-0.56739414,-0.25158143,0.27634883,-0.10651139,-0.3767639,-0.45046258,-0.9658145,-0.56702065,-0.19108094,-0.40625465,0.018754821,0.17478335,0.3780278,0.08172235,-0.78715587,0.3131414,-0.86820585,-0.38911667,0.074324034,0.5286787,-0.15651846,0.016905025,-0.20149417,-0.02437297,0.91532665,0.07265105,-1.3274673,-0.59966826,-0.5342316,-1.1272318,0.17062849,-0.16793498,0.065156706,0.3518517,0.34040886,-0.9490501,0.6041883,-0.07116932,0.19253077,0.38907567,0.54139245,-0.6717899,-0.59851265,-0.26053345,0.44376108,-0.29677552,-0.31772232,-0.034556363,0.6718882,-0.15986913,-0.80612326,-0.58754826,-0.11634174,-1.3864115,0.14246844,-0.025438877,0.1177264,-0.8417745,0.6325781,0.17879379,0.7751565,-0.36370587,-0.726115,-0.2153697,-0.23150146,0.45710856,-0.37493724,-0.6255466,0.8681673,-0.86597866,0.040670127,0.57238466,0.6694722,-0.33102557,0.37895045,-0.46888813,0.440457,0.5840033,-0.13955534,0.46356362,0.33893055,0.25651687,0.06823423,0.0025876618,0.01912916,-0.106909074,-1.0183036,-0.021846374,-0.21534295
0.7843483,-0.16570023,-0.1399888,-0.6434627,-0.48311937,-0.7563656,-0.29985198,1.3028964,0.47183168,-0.486445,-0.31755784,-0.8403863,-0.0017926244,0.69383746,-0.52364284,-0.67281264,0.390838,-0.7762158,-0.25873092,-1.1462251,0.325564,0.060747854,0.13410728,0.13378166,0.6187399,-1.0139575,-0.399705,0.1362635,-0.05285122,0.3492742,0.37382966,0.3223266,-0.66041744,-0.31046996,0.20130402,1.0003868,0.46728793,-0.8789243,-0.3669657,-0.26332706,-1.1807399,-0.5512338,0.575498,0.034333717,0.9366992,-0.06929402,-0.11355034,0.25496036,0.42782873,0.3685771,1.0680993,0.46902063,-0.43536648,-0.4289398,-0.3164231,0.2117192,-0.24282303,-0.2872657,0.66284156,0.30725798,-0.15570267,-0.13555746,-0.12796056,0.32295045,-0.26459923,0.5187461,-0.09167676,1.0461686,-0.66477054,-0.2868732,-0.20186664,-0.14594297,-0.019996852,-0.6804474,-0.5497058,-0.077482015,0.4929017,-0.23388176,-0.2559318,0.76985586,-0.6072245,0.4609358,0.20949481,0.83943546,-0.013891823,0.06690542,0.14328487,0.6702268,-0.023327207,-0.04071952,0.31026813,-0.3844958,0.20652814,-0.12593432,1.0481478,-0.2093405,0.5759006,-0.94848436,0.06648259,-0.23012862
-0.15894197,-0.14528053,0.40841588,-0.37695238,-0.87356454,-0.41317692,-0.003142269,0.83880794,-0.31963664,-0.7144688,-0.828793,-0.47647402,-0.1784519,0.37750033,-0.05156035,-0.52448183,-0.35443398,-1.0061698,-0.7951507,-0.110839956,-0.41637808,0.18607137,0.054714918,0.46205115,0.415345,-0.7700007,-0.022462716,-0.5609741,-0.14736466,0.3253186,0.4921052,-0.15052657,-0.050797753,-0.28065005,-0.11272172,1.0189072,0.17731497,-1.052564,-0.37211713,-0.49090093,-1.2459619,0.039386403,-0.015413215,0.3674473,0.5976904,0.17649066,-0.74682105,0.59419894,-0.04005198,0.18974598,0.5842468,0.4981474,-0.4255379,-0.54377085,-0.13390312,0.39790273,-0.19776341,-0.71462804,0.27724305,0.4272833,-0.34113795,-0.66717046,-0.47553825,-0.21513331,-1.4220443,0.22333927,-0.27920926,0.6191187,-0.7762603,0.2525755,0.18485962,0.7901043,-0.17474534,-0.45475549,-0.31478962,-0.028125355,0.39249682,-0.40609843,-0.59482974,0.7203569,-0.6642621,0.2783331,0.7882447,0.53435165,-0.076805644,0.44730327,-0.42788807,0.5922684,0.51000637,-0.09156323,0.33567306,0.17789374,0.2951753,-0.16442572,0.49700084,0.2938467,0.04866326,-0.8013089,0.18003957,-0.39741188
0.50074786,-0.17647256,0.16239353,-0.47266608,-0.5692362,-0.49762082,-0.20223399,0.7311033,0.23614813,-0.25591004,-0.25444707,-0.7899057,-0.24826959,0.55041355,-0.37341723,-0.5674127,-0.19609316,-0.59389,-0.3268006,-0.68733114,0.08706795,0.12831442,0.095596895,0.12607585,0.427859,-0.8583531,0.03639239,-0.11499543,-0.1572574,0.16196208,0.17891109,0.26592484,-0.10009769,-0.40694165,0.20080139,0.8305293,0.4527516,-0.63037765,-0.36606628,-0.39063427,-0.99920124,-0.2503073,0.33403873,0.15570398,0.7977389,-0.0571206,-0.048370566,0.53827745,0.3983799,0.43880367,0.8325532,0.3477898,-0.39925402,-0.12747797,-0.27307403,0.4620531,-0.12082439,-0.15532783,0.56805545,0.2215133,-0.18196385,-0.013114296,-0.1135487,0.1210158,-0.36978135,0.29099357,-0.2447698,1.104499,-0.63531846,0.112393804,0.12035805,-0.0069713774,0.1660423,-0.47817913,-0.24880391,-0.07878046,0.51916456,-0.30826783,-0.12626891,0.8522876,-0.586855,0.19795272,0.3218437,0.26941508,-0.06765325,-0.17993565,-0.18691933,0.62637424,-0.063338704,0.119428836,0.18722922,-0.10373703,0.2618643,-0.019791702,0.6175774,-0.06685343,0.54263085,-0.6254322,-0.011890936,-0.13203607
-0.10737455,-0.44384915,0.05291223,-0.83028114,-0.9611427,-0.35116997,0.0057170647,0.72631186,-0.3396808,-0.7538813,-0.514158,-0.39219028,-0.12154633,0.35650438,-0.30432177,-0.7850777,-0.08722061,-1.0629467,-0.5840482,-0.44567463,-0.30668384,-0.06868588,0.108153656,0.50520957,0.036897264,-0.7492872,0.26761788,-0.79778963,-0.25154325,0.2438329,1.0329709,-0.2624559,-0.07063051,-0.17076248,0.12408228,0.7920068,-0.08797287,-1.3372123,-0.40496945,-0.6597173,-1.1450927,-0.17535463,-0.233623,0.109356984,0.6075447,0.329857,-0.8141793,0.3317182,-0.030537184,-0.06573872,0.3654021,0.70400715,-0.70358086,-0.75167215,-0.3108969,0.4404939,-0.47070453,-0.1476304,-0.039173104,0.7305642,-0.1813222,-0.76356226,-0.53935933,-0.14048566,-1.2717128,0.14273061,0.08915988,0.15048015,-0.91540825,0.65366495,0.113038264,0.72517234,-0.5432705,-0.6822034,-0.010620878,-0.004200503,0.34262526,-0.2802438,-0.6461062,0.8862402,-1.066691,-0.006173531,0.50532466,0.9003002,-0.22061032,0.35306692,-0.56343913,0.24808988,0.68870074,-0.13826254,0.48903516,0.072612315,0.22382782,-0.14508525,0.1931324,-0.085347,0.08851879,-1.1417791,-0.034010135,-0.2368289
0.44611418,-0.35426238,-0.0066566183,-0.43852174,-0.30548686,-0.6722743,-0.20259388,0.9822712,0.46508482,-0.05354053,-0.01744549,-0.6547485,-0.07095926,0.6549492,-0.39744282,-0.6230634,0.06158837,-0.6431181,-0.33783326,-1.1069027,0.22180033,-0.0011831742,0.18145137,0.05900895,0.6721684,-0.8098052,-0.216575,0.15063319,0.00040634917,0.33967853,0.23322964,0.22926566,-0.23333092,-0.5830381,0.28918567,0.7723975,0.516627,-0.5149053,-0.041148037,-0.41501677,-1.1090429,-0.7625339,0.22677627,0.21871443,0.995788,-0.16760437,0.2689415,0.2675056,0.4646107,0.46919155,0.76527256,0.27972242,-0.3389692,-0.26170576,-0.25176322,0.35844707,-0.31261352,-0.16300833,0.6332789,0.40169612,-0.11547927,0.022438021,0.037053376,0.2281477,-0.16722347,0.2696115,-0.0689453,1.1991589,-0.64700276,-0.17266923,-0.35253602,-0.18285277,0.09411889,-0.6172514,-0.19475472,-0.052390784,0.46725917,-0.13993914,0.06559422,0.8250489,-0.34049773,0.28166908,0.08157005,0.37775075,0.16812876,-0.17420805,0.0030346278,0.7568443,-0.14553894,0.18147162,0.11234698,-0.30471087,0.2822846,-0.024417348,0.9221133,-0.12560041,0.6098954,-0.5559094,0.1869771,-0.2480807
-0.10444667,-0.35972703,0.17282431,-0.6488196,-0.9531362,-0.3631329,-0.0056470153,0.7147101,-0.34251493,-0.8099794,-0.6385497,-0.35058975,-0.20112859,0.40305585,-0.26557872,-0.68750954,-0.119142056,-1.0096682,-0.5425244,-0.35657373,-0.38912228,0.002017354,0.120458044,0.56532866,0.27281275,-0.76383525,0.2055348,-0.7238738,-0.2194808,0.3177719,0.8583719,-0.29713753,-0.05732309,-0.22210956,0.1155944,0.9117917,-0.04054473,-1.2823085,-0.38354507,-0.7119909,-1.2200435,-0.020731263,-0.18040977,0.110274166,0.57417655,0.3162773,-0.8298211,0.3733428,-0.121304594,0.078603186,0.47512662,0.63421184,-0.6603046,-0.74418694,-0.32729864,0.51845145,-0.4426838,-0.24078512,0.03964943,0.62690616,-0.2217897,-0.72196376,-0.5440949,-0.042663224,-1.3150753,0.1040181,-0.12821034,0.26347473,-0.8456894,0.57751566,0.19360235,0.8172646,-0.36875647,-0.60359335,-0.15294917,-7.5903205e-05,0.36375898,-0.35066137,-0.58674437,0.8222796,-1.0009502,0.010013459,0.5331937,0.77817225,-0.21087994,0.44192684,-0.47495133,0.36524358,0.6347345,-0.045711752,0.41701752,0.062020574,0.15155669,-0.13450824,0.30693787,0.06256611,0.068405315,-1.0215584,-0.072547756,-0.21734221
0.39362475,-0.3608085,-0.06784852,-0.32692605,-0.112646975,-0.79229367,-0.057067323,1.0603193,0.47135532,0.098434046,0.047360297,-0.6370375,-0.14942268,0.6986755,-0.3977087,-0.53660065,0.1656765,-0.5994077,-0.34123945,-1.2228941,0.19784783,-0.021247119,0.08747525,-0.07147076,0.74896204,-0.72895455,-0.28533906,0.21477002,-0.06423,0.22985633,0.31938463,0.29169664,-0.26400313,-0.68757033,0.22960305,0.644212,0.648226,-0.48381075,0.05655065,-0.31731105,-1.0660431,-0.8183852,0.1987637,0.13518372,0.98157716,-0.27022907,0.28556052,0.14687356,0.54730004,0.4483115,0.70153284,0.16551834,-0.30738935,-0.21409848,-0.25515136,0.3717214,-0.3315394,-0.12296779,0.6501667,0.5486197,0.023480013,-0.09793315,0.18196614,0.27559423,-0.13535638,0.27654755,0.030245844,1.2275008,-0.5273716,-0.18321753,-0.5003618,-0.18131743,0.10982107,-0.67330796,-0.0852454,-0.08664984,0.5954341,-0.100269176,-0.0025174618,0.7858439,-0.21157666,0.35578698,0.011902301,0.35315856,0.2021572,-0.27132002,0.16840272,0.86074597,-0.10131403,0.24620771,0.10320113,-0.25354928,0.45993415,0.00093977264,1.1025,-0.0591897,0.6384535,-0.36350182,0.33124837,-0.12350144
-0.19585216,-0.14746775,0.39893225,-0.34614095,-0.8467583,-0.4400827,0.033717584,0.84443486,-0.3169618,-0.70102525,-0.8148872,-0.4277079,-0.19119097,0.3461594,-0.031303037,-0.48677102,-0.30711856,-0.99800974,-0.781036,-0.12239528,-0.42052826,0.19396262,0.038954373,0.44249153,0.41407868,-0.73595846,-0.03917262,-0.5538398,-0.15176708,0.32594815,0.51791894,-0.1468802,-0.06881672,-0.26962748,-0.13552806,0.99764866,0.17983446,-1.0524162,-0.35554627,-0.47624168,-1.2236832,0.02085133,-0.014293277,0.3439435,0.59353316,0.15849063,-0.7742772,0.55417997,-0.049438696,0.17446654,0.56652725,0.46635476,-0.4055454,-0.5660582,-0.12955876,0.3972844,-0.21025625,-0.71954775,0.25827637,0.4338287,-0.32746282,-0.6930338,-0.45939636,-0.22362992,-1.4322438,0.225648,-0.2674892,0.59353095,-0.743423,0.25013137,0.15454227,0.7969979,-0.16434824,-0.4482882,-0.3080326,-0.014452691,0.39646035,-0.4150973,-0.6197332,0.7003718,-0.6128577,0.278614,0.765697,0.56229824,-0.058653712,0.450973,-0.42234254,0.6033076,0.5183176,-0.105089374,0.33773887,0.19997013,0.3125179,-0.17092437,0.5368708,0.3210268,0.040068295,-0.7730622,0.20560914,-0.39733973
-0.600442,0.06330425,-0.006451225,-0.050533008,0.007444657,-0.3721473,0.13475084,0.5631806,-0.2591251,0.02956784,-0.12042971,-0.11588132,-0.18899027,0.09075943,-0.07237211,-0.09791534,-0.13534027,-0.36484605,-0.17378274,-0.28865102,-0.083710544,0.26389658,0.061246313,-0.22446515,-0.27050632,0.07586351,-0.11926639,-0.29534733,-0.4808377,0.119462416,0.6481831,0.2506093,-0.02987455,-0.11963012,-0.24946529,0.17688848,-0.07462735,-0.26543838,-0.047324993,-0.3277385,-0.16956024,0.041523434,0.042121258,0.00020445207,0.42739007,-0.017993039,-0.4897442,0.07528519,0.3751302,-0.12166114,0.09923027,0.0700235,0.19393831,-0.12742083,0.049918495,0.01327835,-0.030168403,-0.03553464,-0.2668443,0.41771463,-0.025248427,-0.10958209,0.093980044,-0.24729966,-0.5212292,0.008316723,0.46067247,0.46735308,-0.14604376,0.26104167,-0.19642438,-0.16007689,-0.03134388,0.022300215,0.19227438,-0.1091604,0.28206936,-0.22209844,-0.34664786,0.12005845,-0.111560114,0.1860823,0.02368209,0.4442503,0.117330976,0.14015736,0.02948445,0.36105165,0.6882837,-0.0642606,0.583414,0.42045698,0.2965788,0.18739317,0.23750044,0.43077582,0.078398354,-0.39315614,0.38271725,0.043722413
-0.39003786,0.35686386,-0.026477894,-0.04586333,0.14762902,-0.40549007,0.123722866,0.54727834,-0.12702455,0.0299767,0.03440443,-0.29424798,0.010360647,-0.08406592,0.002461249,-0.016928572,0.07870819,-0.32285613,-0.14274976,-0.5091883,0.112595625,0.10891205,0.095031634,-0.36422354,-0.30339035,0.13186045,-0.2876664,-0.19025418,-0.417941,0.14369348,0.3944379,0.44431838,-0.027226292,-0.13650882,-0.35283837,0.26713777,-0.032161083,-0.263024,-0.12517346,-0.3035792,0.005833201,-0.029024435,0.12647328,-0.1945426,0.39541012,-0.1074764,-0.40652025,-0.07996934,0.40724313,0.072797164,0.10083097,-0.12753482,0.16649793,-0.010395618,0.042040356,0.0064314343,0.12079022,0.0043050386,-0.36296678,0.30433238,-0.095701195,-0.03656594,0.03365383,-0.17970063,-0.3621985,0.13718145,0.5486407,0.45339516,-0.16718751,0.1723893,-0.35539347,-0.23811084,0.031275075,0.06669094,0.18383056,-0.17666642,0.19921738,-0.084379815,-0.23486553,0.20790395,0.0030139443,0.2847428,-0.11442509,0.473391,0.037633955,0.112363584,0.07634905,0.4226147,0.56263185,-0.021080915,0.56587493,0.27450317,0.04395076,0.03251514,0.3089985,0.4415771,0.06568876,-0.48288554,0.33462572,-0.066573836
-0.37383097,0.37264073,0.12534152,-0.10594886,0.08523653,-0.58966255,0.50875354,0.6082622,-0.033063173,0.16066776,0.44481564,-0.42643893,-0.18188089,-0.35420674,0.039171748,0.29203084,0.096330404,-0.17985302,0.07833434,-0.46655548,-0.34220797,-0.03275984,-0.11631064,-0.6443448,-0.33786985,0.23107062,-0.023382891,-0.27632168,-0.56379855,-0.22168475,0.40658376,0.52464473,0.110073544,0.20672707,-0.54440993,0.10668231,0.07655441,-0.5739445,-0.43618393,-0.069900006,0.32038972,-0.20876108,0.37920144,-0.6370378,0.3009121,-0.15637119,-0.7351833,-0.3291107,0.29474238,0.27059558,-0.07995332,-0.24294834,-0.02037717,0.33596173,-0.2629142,0.2824891,0.13418028,0.09842908,-0.3892214,0.19743948,0.15985739,-0.44246933,0.16925408,-0.16886538,-0.63866526,0.52055645,0.32288024,0.0950072,0.21510783,0.48839653,-0.35757732,0.24289487,0.3990012,-0.051851425,0.29936692,-0.14157508,0.57817405,-0.38693273,-0.4596933,0.54145676,0.23086786,0.2571162,0.050812352,0.40303192,-0.35282555,-0.16948372,-0.39178255,0.401354,0.31319335,-0.013076916,0.2867155,0.47141358,-0.0036329532,-0.16189072,0.60272795,0.6135546,-0.15217055,-0.23524237,0.14159629,0.49004668
-0.38095784,0.34831005,-0.023828106,-0.017767828,0.30762625,-0.22945881,0.16175124,0.49348617,-0.39565518,-0.061679877,-0.066947415,-0.44748574,0.021714972,0.022294164,0.057961345,-0.1339385,-0.061927464,-0.33988777,-0.037247736,-0.42522165,0.18857087,-0.007020681,0.18043523,-0.371793,-0.25872597,0.29481605,-0.2210462,-0.32668307,-0.2827961,0.09058251,0.5411336,0.35394263,0.042594664,-0.19434264,-0.28675753,0.22242944,-0.28332716,-0.1007069,-0.07457644,-0.4955275,0.28422275,-0.12224782,-0.09622402,-0.11838093,0.20205024,-0.150913,-0.18863788,-0.15898025,0.2840766,0.011691072,-0.045847535,-0.11899821,0.28333482,0.10626768,0.092992775,-0.10227697,0.16221389,0.14422211,-0.48477173,0.24663463,0.16506419,0.049372595,0.036516543,-0.2461485,-0.27856854,0.004944912,0.7475395,0.39236578,-0.30216733,0.49563622,-0.17201672,-0.18977651,0.15991409,0.24396518,0.2629412,-0.13264698,0.07181644,0.028927134,-0.08624583,0.018717293,-0.089538455,0.028706446,-0.39510542,0.3950756,0.053048816,0.09840964,0.26464012,0.3509345,0.76180416,0.0878043,0.6923088,0.28023764,-0.02398028,0.24399234,0.22691977,0.46116403,-0.017988456,-0.43952852,0.32746816,-0.027994025
-0.39172676,0.58340025,-0.07292669,-0.11673538,0.38032627,-0.309546,0.106731765,0.64374495,-0.51137763,-0.2166555,-0.14235719,-0.6576171,0.06286163,0.122914255,-0.042725615,-0.40037003,-0.09065189,-0.49984577,-0.039459903,-0.50546455,0.29844233,0.08840739,0.20083368,-0.3573815,-0.24789199,0.2988463,-0.25953045,-0.3448475,-0.3332013,0.14164977,0.7107947,0.34120554,0.026873026,-0.20891976,-0.32194078,0.28902262,-0.40798643,-0.10888173,-0.07357366,-0.5660317,0.2877549,-0.008753559,-0.07811162,-0.18288158,0.1385876,-0.1002857,-0.19087966,-0.12730597,0.39084163,-0.0060446914,0.10623777,-0.1502493,0.30083114,-0.0016135387,0.12999745,-0.23693824,0.25380924,0.28491876,-0.5530153,0.25938275,0.19262633,0.18292153,0.039197054,-0.09901014,-0.23741223,-0.005670493,0.845296,0.6180026,-0.31431884,0.6109836,-0.09439675,-0.26300535,0.19523339,0.29896045,0.20027293,-0.105596215,-0.06803105,-0.01150267,-0.048524044,-0.0126771275,-0.2764023,-0.018407531,-0.5783448,0.51043,-0.0059496798,0.10220297,0.45857596,0.32621753,0.93959975,0.11535938,0.8224073,0.27433142,-0.1103212,0.2678956,0.25248012,0.51732796,0.06651124,-0.6020254,0.43076703,-0.049631234
